"","Company","Gender","Age","Occupation","Location","Manufac_country","Make","Model","Cylinder_capacity","Driving_Experience"
"6348","1","1","4","1","1","2","3","7","3","3"
"6349","1","1","4","3","3","1","2","5","1","1"
"6350","1","1","4","1","1","2",NA,"11","4","4"
"6351","1","1","4","5","1","1","1","1","2","4"
"6352","1","1","4","7","2","1","1","3","3","1"
"6353","1","1","4","7","2","4",NA,"11","2","1"
"6354","1","1","4","5","3","3","5","11","2","4"
"6355","1","1","4","1","2","5","7","11","2","4"
"6356","1","1","3","5","1","1","1","1","2","4"
"6357","1","1","4","1","2","3","5","11","2","4"
"6358","1","1","4","1","2","4",NA,"11","2","1"
"6359","1","1","4","7","3","2","3","11","2","1"
"6360","1","1","4","7","3","2","3",NA,"3","1"
"6361","1","1","4","5","3","1","1","1","2","4"
"6362","1","1","4","1","1","2","3","7","3","4"
"6363","1","1","4","5","2","1","1","1","2","2"
"6364","1","1","4","1","1","2","3","6","2","4"
"6365","1","1","4","1","3","1","1","11","1","1"
"6366","1","1","4","1","3","2","3","6","2","1"
"6367","1","1","4","3","1","1","1","3","3","4"
"6368","1","1","4","6","2","2",NA,"11","3","4"
"6369","1","1","4","2","2","1","1","1","2","4"
"6370","1","1","2","1","3","1","1","11","2","4"
"6371","1","1","2","1","3","1","1","11","2","4"
"6372","1","1","4","1","2","1","1","11","1","4"
"6373","1","1","4","1","2","2","4","9","2","4"
"6374","1","1","4","5","1","3","5","11","2","4"
"6375","1","1","4","1","2","1","1","11","1","4"
"6376","1","1","4","7","1","4",NA,"11","2","4"
"6377","1","1","4","1","1","1","1","3","3","4"
"6378","1","1","4","1","3","1","1","1","2","4"
"6379","1","1","1","1","2","2","3","7","3","4"
"6380","1","1","4","1","1","1","1","11","2","1"
"6381","1","1","4","1","1","1","1","11","2","4"
"6382","1","1","4","1","2","1","1","11","1","4"
"6383","1","1","4","1","2","1","1","1","2","4"
"6384","1","1","4","2","1","2","3",NA,"3","3"
"6385","1","1","4","1","3","2","3","6","2","1"
"6386","1","1","4","5","1","1","2","11","2","4"
"6387","1","1","4","7","2","1","1","3","3","1"
"6388","1","1","4","1","2","3","5","10","2","4"
"6389","1","1","3","5","2","1",NA,"11","2","4"
"6390","1","1","4","1","2","1","2","5","1","4"
"6391","1","1","4","1","1","2","4","9","2","4"
"6392","1","1","4","5","2","1","1","1","2","1"
"6393","1","1","4","5","2","2",NA,"11","2","1"
"6394","1","1","4","5","2","2","3","7","3","1"
"6395","1","1","4","7","2","1","1","1","2","4"
"6396","1","1","1","1","2","3","5","11","2","1"
"6397","1","1","4","1","3","2","3",NA,"3","4"
"6398","1","1","1","7","2","1","1","1","2","4"
"6399","1","1","4","1","1","1","2","5","1","4"
"6400","1","1","4","6","3","2",NA,"11","2","1"
"6401","1","1","4","7","1","4",NA,"11","2","3"
"6402","1","1","3","1","2","1","1","2","2","1"
"6403","1","1","4","5","3","3","5","11","1","4"
"6404","1","1","4","1","2","2","3","7","3","4"
"6405","1","1","4","1","3","1","1","1","2","4"
"6406","1","1","1","1","3","1","1","11","1","1"
"6407","1","1","1","1","3","1","1","2","2","1"
"6408","1","1","4","2","3","3","5","11","4","3"
"6409","1","1","4","3","1","2","3","6","2","4"
"6410","1","1","4","5","3","2","3","11","2","4"
"6411","1","1","4","1","2","2","3","6","2","4"
"6412","1","1","4","1","3","1","1","1","2","4"
"6413","1","1","4","1","2","2","3","6","2","4"
"6414","1","1","4","5","2","1","2","11","2","3"
"6415","1","1","4","1","1","1","1","3","3","4"
"6416","1","1","4","1","3","2","4","9","2","1"
"6417","1","1","4","6","3","2","3","6","2","4"
"6418","1","1","4","3","3","1","1","1","2","2"
"6419","1","1","4","1","2","2","3",NA,"3","2"
"6420","1","1","4","1","1","2","3","6","2","4"
"6421","1","1","4","1","2","2","3","6","2","4"
"6422","1","1","4","1","2","2",NA,"11","2","4"
"6423","1","1","4","3","1","1",NA,"11","2","4"
"6424","1","1","4","7","2","2","3","7","3","4"
"6425","1","1","4","1","1","2","3","6","2","2"
"6426","1","1","4","1","2","2","3","6","2","4"
"6427","1","1","4","1","3","3","5","11","1","4"
"6428","1","1","4","7","2","3","5","11","1","1"
"6429","1","1","4","1","3","1","1","1","2","4"
"6430","1","1","4","7","1","1","1","1","2","4"
"6431","1","1","4","3","2","1","2","11","1","4"
"6432","1","1","4","7","3","1","1","1","2","1"
"6433","1","1","4","1","1","2","3","7","3","2"
"6434","1","1","4","1","3","1","1","4","3","2"
"6435","1","1","4","7","3","1","1","11","1","4"
"6436","1","1","4","5","1","1","1","1","2","4"
"6437","1","1","2","1","2","1","1","1","2","4"
"6438","1","1","1","1","3","3","5","11","4","1"
"6439","1","1","4","7","2","1","1","2","2","2"
"6440","1","1","4","7","1","5","7","11","2","4"
"6441","1","1","4","2","2","1","2","5","1","4"
"6442","1","1","4","1","2","3","5","11","2","1"
"6443","1","1","4","1","2","1","1","11","1","4"
"6444","1","1","4","1","2","3","5","11","2","4"
"6445","1","1","4","1","2","3","5","11","2","4"
"6446","1","1","4","5","2","1","1","1","2","1"
"6447","1","1","3","7","3","2","3","6","2","3"
"6448","1","1","4","6","2","1","1","11","1","4"
"6449","1","1","4","7","2","1","2","11","2","4"
"6450","1","1","4","7","1","3","5","11","1","1"
"6451","1","1","1","6","2","1","1","2","2","1"
"6452","1","1","4","1","2","1","1","3","3","4"
"6453","1","1","4","5","3","1","1","1","2","1"
"6454","1","1","4","7","3","1","1","2","2","4"
"6455","1","1","2","7","3","2","3","7","3","4"
"6456","1","1","4","2","2","1","1","1","2","4"
"6457","1","1","4","7","1","2","3","7","3","2"
"6458","1","1","4","1","1","1","1","1","2","4"
"6459","1","1","4","2","1","1","1","3","3","4"
"6460","1","1","4","1","1","5","7","11","2","4"
"6461","1","1","4","1","3","3","5","11","1","4"
"6462","1","1","4","7","2","1","1","3","3","1"
"6463","1","1","4","5","2","1","1","2","2","4"
"6464","1","1","4","1","1","1","1","1","2","4"
"6465","1","1","4","1","1","1","1","4","3","4"
"6466","1","1","4","2","1","2","3","6","2","1"
"6467","1","1","4","7","3","2","3",NA,"3","4"
"6468","1","1","4","5","1","2","3","11","2","4"
"6469","1","1","4","5","2","2","3","11","2","4"
"6470","1","1","4","1","3","1","1","1","2","2"
"6471","1","1","4","2","3","1","1","2","2","4"
"6472","1","1","4","5","3","2","4","11","3","4"
"6473","1","1","4","1","1","1","2","11","2","3"
"6474","1","1","4","2","2","1","1","1","2","4"
"6475","1","1","4","1","1","2","3","6","2","4"
"6476","1","1","4","3","2","1","1","11","2","1"
"6477","1","1","2","2","2","1","1","11","2","4"
"6478","1","1","4","7","1","1",NA,"11","2","1"
"6479","1","1","3","2","1","1","2","11","3","3"
"6480","1","1","4","1","3","1","1","1","2","4"
"6481","1","1","4","6","1","3","5","11","2","4"
"6482","1","1","4","7","3","1","1","1","2","4"
"6483","1","1","4","1","1","1","1","2","2","4"
"6484","1","1","4","4","1","1","1","1","2","4"
"6485","1","1","4","6","3","4",NA,"11","2","1"
"6486","1","1","4","5","2","5","7","11","2","4"
"6487","1","1","4","1","3","1","1","1","2","4"
"6488","1","1","1","1","1","1","2","11","2","1"
"6489","1","1","1","3","1","2","3","6","2","4"
"6490","1","1","4","5","1","1","1","1","2","4"
"6491","1","1","4","5","3","2","3","11","2","4"
"6492","1","1","4","1","2","1",NA,"11","1","1"
"6493","1","1","4","5","3","2","3","6","2","4"
"6494","1","1","4","7","3","1","1","11","1","4"
"6495","1","1","4","6","2","2","3","7","3","4"
"6496","1","1","4","6","2","2","3","7","3","4"
"6497","1","1","4","3","2","2","3","6","2","1"
"6498","1","1","1","4","1","2","3",NA,"3","4"
"6499","1","1","1","4","1","2",NA,"11","4","4"
"6500","1","1","3","7","3","2","3","7","3","1"
"6501","1","1","4","5","1","2","3","11","2","4"
"6502","1","1","4","1","2","1","1","1","2","4"
"6503","1","1","2","5","2","2","3",NA,"3","4"
"6504","1","1","4","1","3","3","5","11","2","4"
"6505","1","1","4","2","2","2","3",NA,"3","1"
"6506","1","1","4","6","2","2","3","7","3","4"
"6507","1","1","4","2","1","3","5","10","2","4"
"6508","1","1","4","4","2","1","1","11","1","4"
"6509","1","1","4","2","2","1","1","1","2","4"
"6510","1","1","4","1","1","2","3","11","2","4"
"6511","1","1","4","1","2","1","1","1","2","4"
"6512","1","1","2","1","2","1","1","3","3","4"
"6513","1","1","4","1","1","3","5","11","4","4"
"6514","1","1","4","1","2","2","3",NA,"3","4"
"6515","1","1","1","4","2","1","1","4","3","4"
"6516","1","1","4","1","1","1","2","5","1","1"
"6517","1","1","4","1","1","1","1","1","2","4"
"6518","1","1","4","5","1","2","3","7","3","4"
"6519","1","1","4","7","2","2","3",NA,"3","4"
"6520","1","1","4","1","1","2","3","7","3","4"
"6521","1","1","4","5","2","2","3","11","3","1"
"6522","1","1","4","6","3","1","1","1","2","4"
"6523","1","1","4","2","2","1","1","2","2","3"
"6524","1","1","4","7","3","1","1","11","2","4"
"6525","1","1","4","7","3","1","1","2","2","4"
"6526","1","1","4","1","2","1","1","11","2","4"
"6527","1","1","4","1","1","2",NA,"11","2","4"
"6528","1","1","4","1","2","1","1","3","3","4"
"6529","1","1","4","1","1","2","3",NA,"3","4"
"6530","1","1","4","7","1","1","1","4","3","4"
"6531","1","1","4","5","3","1","1","1","2","4"
"6532","1","1","4","1","1","2","3","6","2","4"
"6533","1","1","4","1","3","3","5","11","2","4"
"6534","1","1","3","5","1","3","5","11","2","4"
"6535","1","1","4","6","1","2",NA,"11","3","4"
"6536","1","1","4","1","1","1","1","11","2","4"
"6537","1","1","4","3","1","2","4","9","2","4"
"6538","1","1","4","1","2","1","1","1","2","4"
"6539","1","1","4","1","2","1","1","1","2","4"
"6540","1","1","4","7","2","1","1","11","2","4"
"6541","1","1","4","1","3","4",NA,"11","2","2"
"6542","1","1","4","1","2","4",NA,"11","2","4"
"6543","1","1","2","4","2","4",NA,"11","4","4"
"6544","1","1","2","2","1","2","3","6","2","1"
"6545","1","1","4","1","2","2","3","7","3","4"
"6546","1","1","4","7","1","4","6","11","2","4"
"6547","1","1","2","7","3","2","3","11","2","4"
"6548","1","1","4","1","3","1","1","1","2","4"
"6549","1","1","4","7","1","1","1","11","1","4"
"6550","1","1","4","7","1","1","1","1","2","4"
"6551","1","1","4","1","1","2","3","6","2","3"
"6552","1","1","2","1","3","2",NA,"11","2","4"
"6553","1","1","4","4","1","2","3","7","3","4"
"6554","1","1","4","4","1","2","3",NA,"3","4"
"6555","1","1","4","1","3","1","1","1","2","1"
"6556","1","1","4","6","3","2",NA,"11","2","4"
"6557","1","1","4","7","1","1","1","11","2","4"
"6558","1","1","4","1","1",NA,NA,"11","2","2"
"6559","1","1","4","7","2","1","2","5","1","1"
"6560","1","1","4","1","1","1","1","1","2","4"
"6561","1","1","4","5","2","1","2","5","1","4"
"6562","1","1","4","2","1","1","1","1","2","4"
"6563","1","1","4","1","1","2","3","6","2","3"
"6564","1","1","4","7","1","1","1","3","3","4"
"6565","1","1","4","7","1","1","1","3","3","4"
"6566","1","1","4","2","1","1","1","1","2","1"
"6567","1","1","1","1","1","2",NA,"11","2","4"
"6568","1","1","4","3","2","1","1","4","3","4"
"6569","1","1","4","3","2","1","2","11","1","1"
"6570","1","1","4","2","1","2","3","6","2","4"
"6571","1","1","4","7","2","2","3","7","3","3"
"6572","1","1","4","2","2","1","1","4","3","4"
"6573","1","1","4","7","2","1","1","2","2","4"
"6574","1","1","4","5","3","4",NA,"11","2","4"
"6575","1","1","4","5","3","4",NA,"11","2","4"
"6576","1","1","4","5","1","2","3","6","2","1"
"6577","1","1","4","1","2","1","1","1","2","4"
"6578","1","1","4","5","2","2","3","7","3","2"
"6579","1","1","4","1","3","5","7","11","2","1"
"6580","1","1","4","1","1","1","1","11","1","4"
"6581","1","1","4","1","1","1","1","2","2","4"
"6582","1","1","1","3","2","1","1","11","1","4"
"6583","1","1","4","1","1","2","4","9","2","1"
"6584","1","1","4","7","3","1","1","11","1","4"
"6585","1","1","4","5","3",NA,NA,"11","2","4"
"6586","1","1","4","7","3","2","3","6","2","4"
"6587","1","1","4","1","1","1","1","11","2","1"
"6588","1","1","4","1","1","1","1","1","2","1"
"6589","1","1","3","1","3","2","3","11","2","4"
"6590","1","1","2","5","3","1","1","2","2","4"
"6591","1","1","4","1","1","2","3","6","2","1"
"6592","1","1","4","2","2","1","1","3","3","2"
"6593","1","1","4","5","1","2","3",NA,"3","4"
"6594","1","1","4","7","2","2","3","7","3","4"
"6595","1","1","4","1","2","1","1","3","3","2"
"6596","1","1","4","4","1","2","3","6","2","4"
"6597","1","1","4","4","1","1","2","5","1","4"
"6598","1","1","4","1","2","3","5","11","2","4"
"6599","1","1","4","1","1","2","3",NA,"3","4"
"6600","1","1","4","1","2","1","1","11","2","3"
"6601","1","1","4","4","1","1","1","3","3","1"
"6602","1","1","4","1","1","1","1","1","2","4"
"6603","1","1","4","1","2","2","3","6","2","4"
"6604","1","1","4","7","1","4",NA,"11","2","1"
"6605","1","1","4","1","2","1","1","1","2","4"
"6606","1","1","2","7","2","1","2","5","1","3"
"6607","1","1","2","5","1","1","1","1","2","1"
"6608","1","1","2","6","3","2","4","11","3","1"
"6609","1","1","4","1","2","2","3","6","2","4"
"6610","1","1","4","5","3","3","5","11","4","1"
"6611","1","1","4","7","2","2","3",NA,"3","4"
"6612","1","1","4","1","2","2","3","7","3","4"
"6613","1","1","2","1","3","2","3","6","2","4"
"6614","1","1","4","5","3","1","1","11","1","4"
"6615","1","1","4","5","2","3","5","11","1","2"
"6616","1","1","4","5","2",NA,NA,"11","2","4"
"6617","1","1","2","3","3","1","1","1","2","4"
"6618","1","1","4","7","3","1","1","4","3","4"
"6619","1","1","4","2","1","2","3","6","2","4"
"6620","1","1","4","5","3","2","3","7","3","4"
"6621","1","1","3","7","1","2","3",NA,"3","1"
"6622","1","1","4","1","3","2","3",NA,"3","4"
"6623","1","1","4","1","2","2","3",NA,"3","1"
"6624","1","1","4","1","2","4",NA,"11","2","1"
"6625","1","1","4","4","2","2","3","6","2","4"
"6626","1","1","3","2","3","1","2","5","1","3"
"6627","1","1","1","7","3","2","3","7","3","4"
"6628","1","1","4","3","1","2","3","6","2","4"
"6629","1","1","3","1","1","1","1","11","1","4"
"6630","1","1","4","2","1","1","2","11","2","2"
"6631","1","1","4","5","1","2","3","7","3","1"
"6632","1","1","4","5","1","1","1","11","1","4"
"6633","1","1","4","6","2","1","2","5","1","4"
"6634","1","1","4","2","1","3","5","11","2","1"
"6635","1","1","4","3","2",NA,NA,"11","2","1"
"6636","1","1","4","1","3","1","1","1","2","1"
"6637","1","1","4","6","2","1","1","3","3","4"
"6638","1","1","4","2","2","2","3","6","2","3"
"6639","1","1","4","7","2","3","5","10","2","2"
"6640","1","1","4","1","2","2","3","11","2","4"
"6641","1","1","4","1","1","1","1","11","1","4"
"6642","1","1","4","7","2","2","3","7","3","1"
"6643","1","1","4","5","3","1","1","2","2","4"
"6644","1","1","4","7","1","1","1","11","2","4"
"6645","1","1","4","1","2","2",NA,"11","2","4"
"6646","1","1","4","1","2","4",NA,"11","2","4"
"6647","1","1","4","2","2","1","1","1","2","4"
"6648","1","1","2","2","2","2","3","11","2","1"
"6649","1","1","4","6","3","1","1","11","2","1"
"6650","1","1","4","1","2","2","3","6","2","4"
"6651","1","1","4","2","1","2","3","7","3","4"
"6652","1","1","4","1","1","2","3","6","2","4"
"6653","1","1","4","1","2","1","1","1","2","4"
"6654","1","1","4","1","1","2","3","6","2","4"
"6655","1","1","4","7","1","2","3","7","3","4"
"6656","1","1","4","7","1","2","3","11","2","4"
"6657","1","1","4","2","3","2","3","7","3","1"
"6658","1","1","4","5","3","1","1","11","2","4"
"6659","1","1","4","5","3","2","3","6","2","4"
"6660","1","1","4","1","2","2","3","11","2","4"
"6661","1","1","4","1","1","2","3","6","2","4"
"6662","1","1","4","1","3","1","1","1","2","4"
"6663","1","1","4","2","2","2",NA,"11","3","4"
"6664","1","1","4","4","2","2","3","6","2","4"
"6665","1","1","4","1","1","1",NA,"11","2","4"
"6666","1","1","4","1","1","1",NA,"11","2","4"
"6667","1","1","4","1","2","3","5","11","2","4"
"6668","1","1","4","5","1","1","1","1","2","4"
"6669","1","1","4","5","3","1","2","11","4","3"
"6670","1","1","4","5","3","1","2","11","4","3"
"6671","1","1","4","3","1","2",NA,"11","2","4"
"6672","1","1","4","5","3","1","1","2","2","4"
"6673","1","1","4","1","3","2","3","11","2","2"
"6674","1","1","4","3","1","1","2","11","3","1"
"6675","1","1","4","7","2","1","1","2","2","4"
"6676","1","1","3","1","3","2","3","6","2","4"
"6677","1","1","4","3","1","1","1","11","1","4"
"6678","1","1","4","5","3","1","1","1","2","2"
"6679","1","1","4","1","2","1","1","1","2","4"
"6680","1","1","4","1","1","2","3","6","2","4"
"6681","1","1","4","2","3","1","1","11","1","4"
"6682","1","1","4","1","1","2","3","6","2","1"
"6683","1","1","4","1","1","1","1","3","3","4"
"6684","1","1","4","1","3","1","1","11","1","2"
"6685","1","1","4","6","1","1","1","1","2","4"
"6686","1","1","4","7","2","1","1","11","1","4"
"6687","1","1","4","3","1","2","3","6","2","3"
"6688","1","1","4","1","3","1","1","4","3","4"
"6689","1","1","4","2","2","1","1","1","2","4"
"6690","1","1","4","5","3","1","1","11","2","3"
"6691","1","1","4","7","1","2","3",NA,"3","4"
"6692","1","1","4","1","1","1","1","4","3","1"
"6693","1","1","3","7","1","1","1","11","2","4"
"6694","1","1","4","7","2","1","1","1","2","4"
"6695","1","1","4","1","1","2","4","11","3","1"
"6696","1","1","4","7","2","1","1","3","3","4"
"6697","1","1","4","1","1","2","3","11","2","1"
"6698","1","1","2","1","1","1","1","3","3","1"
"6699","1","1","1","7","2","2","4","11","3","4"
"6700","1","1","4","1","1","1","2","11","3","1"
"6701","1","1","4","7","3","2","3","6","2","4"
"6702","1","1","3","1","2","2","3","11","2","4"
"6703","1","1","3","1","1","2",NA,"11","2","4"
"6704","1","1","4","1","2","2","3",NA,"3","2"
"6705","1","1","4","1","1","5","7","11","2","2"
"6706","1","1","4","2","1","2","3","6","2","4"
"6707","1","1","4","1","1","1","1","4","3","4"
"6708","1","1","2","7","3","4","6","11","2","1"
"6709","1","1","4","1","1","2","4","9","2","4"
"6710","1","1","4","4","2","1","2","11","2","3"
"6711","1","1","4","1","1","4","6","11","2","4"
"6712","1","1","4","1","2","1","2","11","2","2"
"6713","1","1","4","1","1","2","3",NA,"3","1"
"6714","1","1","4","1","3","2","3","6","2","4"
"6715","1","1","4","3","1","2","3",NA,"3","2"
"6716","1","1","4","1","2","2","3",NA,"3","3"
"6717","1","1","4","2","1","2","3","6","2","4"
"6718","1","1","4","1","2","1",NA,"11","2","4"
"6719","1","1","4","1","1","2","3","7","3","4"
"6720","1","1","3","5","3","1","2","5","1","1"
"6721","1","1","3","5","3","3","5","11","2","1"
"6722","1","1","4","1","1","2","3","7","3","1"
"6723","1","1","4","1","1","2","4","11","3","1"
"6724","1","1","4","1","1","1","1","1","2","4"
"6725","1","1","4","1","2","1","1","1","2","4"
"6726","1","1","4","1","3","2","3",NA,"3","1"
"6727","1","1","4","1","3","2","4","9","2","4"
"6728","1","1","4","1","1","2","3",NA,"3","2"
"6729","1","1","4","7","2","2","3","7","3","1"
"6730","1","1","4","7","1","1",NA,"11","2","3"
"6731","1","1","4","2","3","1","1","3","3","4"
"6732","1","2","4","6","3","1","1","2","2","1"
"6733","1","1","4","5","2","2","3","7","3","4"
"6734","1","1","4","7","2","2","3","6","2","4"
"6735","1","1","4","1","1","2","3","6","2","4"
"6736","1","1","4","1","2","1","1","11","1","4"
"6737","1","1","4","1","3","1","1","1","2","4"
"6738","1","1","4","5","2","2","3","7","3","3"
"6739","1","1","4","7","1","1","1","2","2","4"
"6740","1","1","4","5","1","2","3","7","3","4"
"6741","1","1","4","3","3","4","6","11","4","4"
"6742","1","1","4","1","2","1","2","11","3","4"
"6743","1","1","2","1","2","1","1","2","2","4"
"6744","1","1","4","1","2","2",NA,"11","2","4"
"6745","1","1","4","1","3","1","1","1","2","4"
"6746","1","1","2","6","3","1","1","11","2","1"
"6747","1","1","4","1","2","1","1","1","2","4"
"6748","1","1","4","7","2","1","1","11","1","4"
"6749","1","1","4","1","3","2",NA,"11","2","1"
"6750","1","1","4","5","1","1","1","11","2","4"
"6751","1","1","3","1","2","5","7","11","2","4"
"6752","1","1","4","5","3","3","5","11","1","2"
"6753","1","1","4","5","3","3","5","11","1","2"
"6754","1","1","4","2","1","3","5","11","2","4"
"6755","1","1","4","1","1","1","1","1","2","1"
"6756","1","1","3","5","3","1","1","3","3","1"
"6757","1","1","4","1","1","1","1","2","2","1"
"6758","1","1","1","6","1","2","3",NA,"3","1"
"6759","1","1","4","1","3","2","4","9","2","4"
"6760","1","1","4","2","3","1","1","4","3","4"
"6761","1","1","4","5","1","2",NA,"11","2","4"
"6762","1","1","4","2","2","2",NA,"11","2","4"
"6763","1","1","4","1","2","1","1","3","3","4"
"6764","1","1","4","1","3","2","3","6","2","4"
"6765","1","1","4","5","3","3","5","11","2","4"
"6766","1","1","4","2","3","1","1","1","2","4"
"6767","1","1","4","1","2","1","2","11","3","4"
"6768","1","1","4","1","1","1","1","1","2","4"
"6769","1","1","4","5","1","2","3","6","2","4"
"6770","1","1","4","1","3","1","1","11","3","1"
"6771","1","1","4","1","3","1","1","11","3","1"
"6772","1","1","4","5","1","1","2","11","3","4"
"6773","1","1","4","5","2","1","1","2","2","1"
"6774","1","1","4","7","3","2","3","7","3","4"
"6775","1","1","4","5","1","1","1","11","2","3"
"6776","1","1","4","1","3","1","2","11","1","4"
"6777","1","1","4","1","1","1","1","11","2","3"
"6778","1","1","4","1","1","1","1","1","2","4"
"6779","1","1","4","3","3","2","3","6","2","4"
"6780","1","1","4","7","2","2","3","6","2","4"
"6781","1","1","4","1","1","1","1","1","2","4"
"6782","1","1","2","6","2","2","3","7","3","4"
"6783","1","1","4","1","1","3","5","10","2","4"
"6784","1","1","4","1","1","1","1","3","3","4"
"6785","1","1","4","2","3","3","5","11","4","4"
"6786","1","1","4","7","1","2","4","9","2","4"
"6787","1","1","4","1","1","2","3","7","3","4"
"6788","1","1","4","5","1","2","3","11","2","2"
"6789","1","1","2","5","2","1","2","5","1","4"
"6790","1","1","4","5","2","1","1","2","2","2"
"6791","1","1","4","1","1","2","3","6","2","4"
"6792","1","1","4","1","2","2",NA,"11","2","4"
"6793","1","1","4","5","3","3","5","11","2","4"
"6794","1","1","4","1","2","1","1","2","2","4"
"6795","1","1","4","3","2",NA,NA,"11","3","4"
"6796","1","1","4","7","1","1","2","11","3","4"
"6797","1","1","4","1","1","2","3","6","2","4"
"6798","1","1","4","1","2","3","5","11","1","2"
"6799","1","1","1","1","1","1","1","11","2","4"
"6800","1","1","4","2","1","1","1","1","2","4"
"6801","1","1","4","1","1","1","1","4","3","4"
"6802","1","1","4","2","1","3","5","10","2","4"
"6803","1","1","3","5","2",NA,NA,"11","2","4"
"6804","1","1","4","1","1","1","1","11","2","4"
"6805","1","1","4","7","3","1","1","1","2","4"
"6806","1","1","4","3","1","1","1","2","2","2"
"6807","1","1","4","3","1","1","1","11","1","2"
"6808","1","1","4","2","3","3","5","11","2","1"
"6809","1","1","4","2","3","3","5","11","2","1"
"6810","1","1","4","5","3","1","1","11","1","4"
"6811","1","1","4","1","1","1",NA,"11","2","4"
"6812","1","1","4","1","1","1",NA,"11","2","4"
"6813","1","1","1","1","1","1","1","1","2","4"
"6814","1","1","4","5","1","1","1","11","2","2"
"6815","1","1","4","2","3","1","1","2","2","1"
"6816","1","1","4","5","1","3","5","11","4","4"
"6817","1","1","4","2","3","2","3","6","2","4"
"6818","1","1","4","7","1","3","5","11","2","4"
"6819","1","1","4","4","2","1","2","5","1","4"
"6820","1","1","4","2","3","1","1","1","2","4"
"6821","1","1","4","7","3","1","1","11","1","4"
"6822","1","1","4","2","1","3","5","11","2","3"
"6823","1","1","4","1","3","1","1","1","2","4"
"6824","1","1","4","1","2","1","1","2","2","4"
"6825","1","1","4","1","1","1","1","2","2","4"
"6826","1","1","4","1","3","1","1","1","2","4"
"6827","1","1","4","5","1","1","1","1","2","4"
"6828","1","1","4","6","2",NA,NA,"11","4","4"
"6829","1","1","4","6","3","2","4","9","2","4"
"6830","1","1","4","4","2","2","3","7","3","4"
"6831","1","1","4","4","2","4",NA,"11","2","4"
"6832","1","1","4","5","3","1","1","2","2","4"
"6833","1","1","4","7","1","1","1","11","1","4"
"6834","1","1","4","5","2","1","1","1","2","4"
"6835","1","1","4","2","3","3","5","11","2","2"
"6836","1","2","4","1","2","1","2","11","2","2"
"6837","1","1","4","1","3","1","1","3","3","4"
"6838","1","2","2","6","3","1","1","11","1","1"
"6839","1","1","4","1","2","2","4","9","2","4"
"6840","1","2","4","1","3","2","3","11","3","4"
"6841","1","1","4","2","1","4","6","11","2","4"
"6842","1","1","4","1","1","3","5","11","2","4"
"6843","1","1","2","1","3","2",NA,"11","4","4"
"6844","1","1","4","1","2","1","2","11","2","4"
"6845","1","1","4","1","2","1","1","4","3","3"
"6846","1","1","4","3","1","1","1","3","3","4"
"6847","1","1","4","2","1","2","4","9","2","4"
"6848","1","1","4","6","2","1","1","3","3","4"
"6849","1","1","4","6","1","1","2","11","1","4"
"6850","1","1","4","7","2","2","3","7","3","1"
"6851","1","1","4","7","2","1","1","3","3","2"
"6852","1","1","4","1","1","1","1","3","3","4"
"6853","1","1","4","1","3","3","5","10","2","4"
"6854","1","1","4","4","1","2","3",NA,"3","4"
"6855","1","1","4","1","2","2","3","7","3","2"
"6856","1","1","4","1","3","2","3","11","2","4"
"6857","1","1","4","1","2","1","1","1","2","4"
"6858","1","1","4","7","1","1","1","1","2","4"
"6859","1","1","4","7","2","2","3",NA,"3","2"
"6860","1","1","4","5","3","2","4","11","2","1"
"6861","1","1","4","1","3","1","2","11","1","2"
"6862","1","1","4","7","3","1","1","2","2","4"
"6863","1","1","4","5","3","2",NA,"11","2","4"
"6864","1","1","4","7","2","3","5","11","4","1"
"6865","1","1","4","2","1","1","1","11","1","4"
"6866","1","1","4","1","1","1","2","11","4","1"
"6867","1","1","4","1","1","3","5","10","2","4"
"6868","1","1","4","6","3","1","2","5","1","4"
"6869","1","1","4","5","1","1","1","1","2","2"
"6870","1","1","4","2","1","1",NA,"11","2","4"
"6871","1","1","2","1","2","1","1","11","1","4"
"6872","1","1","4","1","1","2","3","6","2","3"
"6873","1","1","4","6","3","5","7","11","2","4"
"6874","1","1","4","1","1","3","5","11","2","4"
"6875","1","1","4","1","1","1","1","3","3","4"
"6876","1","1","4","1","1","1","1","3","3","4"
"6877","1","1","4","1","3","1","1","11","1","4"
"6878","1","1","4","1","1","1","1","11","2","4"
"6879","1","1","4","2","3","1","2","11","2","4"
"6880","1","1","4","7","1","1","1","11","4","2"
"6881","1","1","4","6","2","2","4","11","3","1"
"6882","1","1","1","5","2","1","1","11","2","4"
"6883","1","1","4","1","1","1","1","3","3","4"
"6884","1","1","4","1","1","1","1","3","3","4"
"6885","1","1","4","2","3","3","5","10","2","4"
"6886","1","1","4","1","2","2","3","7","3","4"
"6887","1","1","4","7","3","2","3","7","3","4"
"6888","1","2","4","7","3","3","5","11","1","4"
"6889","1","1","4","7","1","3","5","11","2","4"
"6890","1","1","4","1","2","2","3","6","2","4"
"6891","1","2","4","2","3","1","1","11","1","2"
"6892","1","2","4","1","2","1","1","2","2","3"
"6893","1","2","4","7","2","2","3","6","2","2"
"6894","1","2","4","7","2","1","2","5","1","4"
"6895","1","2","4","3","3","3","5","11","2","4"
"6896","1","1","4","1","3","3","5","11","1","4"
"6897","1","1","4","1","1","1","1","1","2","4"
"6898","1","2","4","1","1","1","1","1","2","4"
